copyright infringement case,363816 572775 363383 726618 695702 446100 779115 561215 670936 450672 745916 498434 498508 498524 498434 451819 450337 661673 315698 376057 499143 500045 792532 458837 334124
Pakistani PM removes Information Minister,521126 545469 362546 248376 431850 681690 562569 740538 562569 500598 620299 648324 783505 431850 681630 631024 557391 606316 212201 437639 740486 689313 212194 325238 212525
Bhut Jolokia,777155 787443 787434 787445 787057 787062 787068 789330 504606 775168 657221 256984 256978 256983 256981 256985 256982 545855 433818 610886 446373 851762 252445 850597 850602
Paralympic medalist Deepa Malik,498664 463524 601352 347876 463661 456088 583344 498359 542178 608805 498940 608163 499090 542177 498390 384200 463524 499749 758376 456509 456723 463691 463722 463778 844977
panic buttons buses sexual assault,675839 709127 668088 623995 866979 864679 691110 575185 690698 667456 457720 463566 709406 449299 757682 616546 461913 645589 461866 506012 539192 829438 771714 852094 771763
Curfew in Haryana,572881 826876 827774 590681 590693 590960 415260 405632 826910 780398 405632 507012 257899 826277 300480 330212 410987 555579 489640 493661 257872 515775 370108 415204 525047
beat Goa Indian Super League,798407 650184 398423 766062 745379 455356 785201 459060 608158 607136 637737 607136 637472 607136 256107 662801 791391 800156 611350 780354 795568 662599 655840 665335 655653
earthquake Afghanistan,752334 752334 781148 752369 752369 397858 326780 803488 845962 366000 351746 495720 752388 636788 752386 363359 752388 397858 752386 803273 845917 795895 781116 780701 855271
Lightning kills Andhra Padesh,454432 503585 340651 762622 762323 772446 336856 384242 491925 335158 437924 475512 199031 525044 335122 360793 520778 334769 525361 859791 781626 769657 513685 459331 835050
Gujarat quota protest violent,450270 449904 450065 848743 850100 848443 759181 853532 803273 210580 557145 826910 454489 442297 454564 398415 557065 669725 788961 852987 854993 442188 786766 845725 767214
Former Indian president APJ Abdul Kalam dies,621789 762622 772474 749011 755535 749133 760479 817628 747540 750129 246923 747495 246923 749763 246923 621789 758788 456428 638678 252990 547674 621789 753670 688844 782805
Mumbai consuming toxic alcohol dead,825510 825510 648345 554780 843120 468758 787939 424412 468792 368069 512252 286461 436350 820490 464067 445075 675349 276281 276223 342717 505777 454883 289809 561483 277330
journalist Qatar detained,527905 565493 339895 552013 464032 268777 614652 703760 722105 726610 399613 521215 607277 823084 403350 425523 551438 402446 460505 337873 338295 726228 644027 535366 399828
Foreigners evacuated yemen India,706293 707894 709038 707521 708695 706651 706240 705064 708297 704649 705948 841090 706941 706921 493398 704117 708297 712391 493398 712391 748312 706722 707247 708642 710036
New Zealand defeats Afghanistan cricket,683148 712397 841116 520326 520285 688380 530221 480527 380092 819973 401174 698344 496839 712397 496839 613952 564430 697237 746161 694971 697237 549465 700093 659281 664948
Pakistan releases Indian prisoner Wagah,604697 733059 388701 604757 688433 377734 388306 230759 832508 468432 838309 475195 381896 358258 356461 229731 457927 690322 849610 504031 288125 365149 849609 331329 403299
army helicopter crash kill jammu,382944 547788 544126 718687 345039 718654 718652 718664 688452 379719 688432 718594 384205 591233 792125 750995 673348 202077 495472 618717 750995 432164 424320 646737 533616
AirAsia jet vanishes,572757 442425 623935 673652 675460 678620 487507 465568 678206 562561 678206 680669 674339 683153 674028 827863 443706 562561 674029 583308 485148 519889 588226 695664 848140
Delhi Uber cease operation,681741 702998 862311 673196 682000 667437 667464 721254 720802 755537 733160 670654 450882 740126 831949 683247 732767 837292 852096 676207 672398 728816 673396 756289 462952
ustralia India cricket Test reschedule,665631 665679 691567 666354 667155 498753 666904 666354 752737 459664 402711 664770 665953 666708 621724 676604 220253 618340 778143 251603 251603 198450 523058 433083 257239
Gabba cricket Test postponed,844812 680254 673973 799321 663453 680289 540664 669880 793417 580264 690842 267630 665282 669926 665335 266148 412482 679948 793485 476778 398457 670222 678615 673340 408664
Students protest Jadavpur University,824597 365615 672379 825011 514819 643319 784360 738069 515259 650448 650448 650448 678251 857399 857739 656929 670635 401855 643315 677353 677393 643100 647682 744176 656537
Chinese President sign multiple trade deal,460457 670631 557062 454910 700849 522358 603441 472281 361125 660981 252966 603517 658163 211146 658853 589676 610602 820429 387605 730341 801252 270278 255339 574141 789079
Pakistan wages proxy war,608833 666300 247467 678689 457985 248376 457991 656547 631418 678658 656534 501750 499705 673388 631023 503077 829375 503077 701275 630988 829113 754817 679563 458309 575903
settlement South China Sea,438841 818554 448689 448645 784813 330943 567125 499868 750446 264083 542524 451357 416543 329083 832877 330915 611743 448644 611795 522360 777135 448644 862702 449042 440678
India Pak ceasefire violation,572888 496213 755140 761678 652924 762039 503583 520280 503088 504043 519890 783505 521863 749332 503088 525849 743583 687688 501666 762306 635443 744214 635822 627561 434961
RBI lists systemically important banks,755935 755964 801946 416539 760118 386034 449737 761735 687680 209786 440013 459083 462301 442556 842442 603513 329823 419386 665998 371008 468210 517804 669775 477976 496840
banks propose to use gold deposit CRR,615867 352141 603131 381422 254734 673343 386838 780130 243072 628534 502053 393048 670898 454558 671822 458297 362210 483908 394745 394745 392812 392465 392464 392753 483907
Nawaz Sharif to attend Modi inauguration,604790 604768 604194 604529 604696 601889 605054 587819 750032 655062 803494 866155 610532 770328 611254 754521 740486 732680 664167 765642 664167 664167 694387 737236 740078
Narendra Modi new PM,337857 603806 579435 735899 446780 688478 578718 772203 512238 337857 623993 449692 801954 795056 818608 786780 512266 768219 762661 741848 764290 672599 676135 689313 587430
Rebels South Sudan oil regions,480873 485920 549560 480539 461870 412137 555147 570087 593557 333724 423324 593552 553678 479912 556047 549069 548830 337187 394396 263137 549947 551701 559573 423340 561623
Litigation Varanasi Heritage,680985 664941 678219 641452 276978 552506 557141 512375 512372 546564 797834 512369 265812 512370 714835 636783 636600 678673 671419 636373 692676 798189 479369 298053 607495
Explosion sinks submarine,503954 589397 589397 518805 502677 502333 502333 541980 541980 544895 560392 503660 502743 398680 398887 504016 398678 398675 398880 398889 503385 504021 573105 502777 503140
UNESCO Heritage terrorist attack,741495 491348 761733 449942 835022 824972 454430 671056 422018 614612 671009 616131 734770 482472 749293 482164 362208 645371 645371 611352 377412 673205 458269 636619 211440
Swiss woman gang-raped in MP,452067 423990 451761 426724 513061 493015 747541 452054 522737 422785 493665 423067 632973 430332 605542 425765 568777 628534 469818 701325 451765 456604 628545 456599 455648
accused of Delhi gang rape plead,441642 402328 587415 421572 456178 438433 437404 571207 621085 433051 464177 621085 492225 394782 460889 432467 495499 432493 463898 458734 621092 621092 528352 552857 532808
Mumbai attack plotter sentenced,839429 691023 205606 383362 821068 462829 453585 374872 837882 374859 833961 252415 770835 426731 754220 252696 839047 839747 481274 481274 465914 465914 433825 431823 463052
flooding displaces thousands,451534 451534 382299 382299 394704 671716 359632 435891 638725 451822 644572 794690 795088 478330 454436 376043 510856 510877 454731 393695 222869 498939 559572 407220 599038
Maharashtra state bus fall river,442564 452787 234530 820021 553128 231494 452767 456893 452782 736919 659750 698037 597448 231468 246386 671023 743885 464211 568797 449507 836314 254405 657307 340691 341115
protest Kudankulam power plant,449883 388306 278450 396381 402952 388352 402952 389464 492687 272260 255032 402437 300833 469063 270308 404610 262826 539852 388725 272543 289817 257540 262876 423747 496893
Indian ferry boat capsizes,457047 457047 459572 727954 479908 500032 679942 679655 375198 565420 434990 519891 277049 499184 770333 568792 341392 491062 427884 241689 337206 337220 388307 337826 826991
Massive earthquake Indonesia,784321 330957 210238 822985 459050 766013 732307 418631 830643 384632 536980 384575 384575 714415 384575 384575 330541 253330 330519 730304 731084 330926 330921 721154 330569
Novartis patent rejection,457149 457149 457215 457165 457215 457165 457167 457167 459012 457167 457167 387604 353453 458272 506975 679780 459362 243139 457167 457167 599970 460052 459011 457167 457167
Russia Bhagavad Gita,274332 275333 275360 302654 302682 273332 273673 275607 273334 274346 274356 274028 800900 621146 621146 379444 593254 230742 222544 221520 801554 627920 492001 252001 222872
Italian Indian fishermen murder,337207 637098 567190 399797 557961 399906 328291 420780 343492 422375 458683 535366 343461 343492 343461 343791 298049 452381 292227 759580 856299 294801 291467 290587 290587
government censor social media,290526 575899 737680 338438 289441 240165 506022 271932 862706 644573 271929 289441 386038 240165 286724 448033 448303 442899 442899 442937 442899 442937 442937 442937 442899
US National Humanities Medal,379411 369486 264319 264321 264321 264322 264318 264318 633338 351404 570448 604715 604199 604208 861252 249190 289439 498193 720817 444136 573900 488270 403269 761733 854301
Russia lease submarine India,450672 463773 607584 328216 277134 659578 289142 289139 607584 562568 669921 289139 289142 289142 356457 328241 562568 289139 231193 276226 670267 671008 402434 654640 861783
arrest writer reading banned novel,672987 673198 326017 282989 507781 673176 415233 420255 593936 486796 420264 673191 673713 527961 571225 447559 626599 695704 679621 790475 415891 389135 447411 221771 272278
court refutes Modi Lokyukta,468854 585705 833853 588243 603527 234542 855837 521245 744240 735575 456320 597218 596177 689923 351740 585293 583772 528390 566301 566323 788958 495482 446653 839571 469614
Salman Rushdie literature festival protests,300810 337857 280033 284953 284953 282989 337857 336839 281264 280004 284953 337067 284953 280959 281620 397952 281297 775487 283325 281282 279722 281297 283296 337906 337906
India China friendly relations,346706 261653 591242 465543 540641 230352 605520 849096 631478 724937 385632 247800 267943 767529 615869 601859 241955 604306 767578 423986 232992 240733 720763 458416 369502
Russia ban Hindu scripture,275607 254207 273334 254207 273332 628497 274011 274021 274332 635539 450313 450073 274028 450814 511462 443327 850641 302682 787113 450458 302654 673960 273695 273727 626599
Parliament Russia ban Gita,273383 273673 273334 275333 275360 277134 302652 302654 273727 273695 274332 274011 302682 581271 274356 581263 273332 273663 274346 275607 273030 274028 274021 450313 673960
web crackdown talk industry,389877 336856 572063 572063 762035 743944 253566 744277 235235 754837 496611 500558 363437 634303 347538 690853 625935 245765 636382 557101 604804 704680 542432 612482 640885
sentence race riot murders,248053 284967 284967 284967 284967 338999 248056 455302 442776 263484 330942 450940 442190 338536 322228 513908 513908 792620 489670 616827 384577 384577 384577 384577 427551
Jagjit Singh dies,252710 253565 253559 252712 566945 253642 252681 252680 253256 834973 255319 274860 248087 255672 751743 566937 253561 567226 252710 252689 252729 825581 825581 252681 252744
Delhi UN carbon credits,248614 669146 365597 788639 468247 248594 643367 478308 248592 773987 441301 455626 389522 675525 382293 382293 468107 251050 454937 791382 437470 595049 468781 274089 665296
Nepal plane crash,570088 395293 341978 827757 394751 342732 343119 342010 248899 394700 248899 342701 342005 342430 249225 343111 394752 342387 673652 569670 341968 342387 342389 570007 342060
Delhi Bomb blast kills,800633 469873 244077 522360 589022 512671 594885 478289 424368 244099 443757 565493 345050 404204 469399 448835 408905 606414 243408 486759 345044 594988 527898 652128 556922
Mayawati jet shoes,442892 442892 442892 442892 586873 243078 462165 577533 243129 243077 857517 257897 282688 632009 361122 643081 264676 419365 243100 599519 463214 463209 282688 558059 690038
Lokpal bill not enough,259637 205608 275636 275609 231244 275610 213047 234539 278646 545779 552860 789409 242273 546805 215975 546801 546351 547533 239083 275389 236397 259948 274328 467917 250226
three blasts Mumbai,474132 229413 462539 223477 223491 462579 222584 765701 337861 222534 844325 222921 290557 462524 232384 517395 228916 271043 353497 222887 422434 228966 290557 507453 223466
treasure billion dollar temple,709091 508120 240483 240483 732715 495013 334410 430570 371046 350722 571820 672375 256055 455283 795563 291151 231208 221716 617532 499405 456816 608659 199550 251593 251593
Wall collapse Chhattisgarh,764738 441427 793180 594216 863857 628952 866995 498940 470486 714288 824639 679067 795095 651616 729658 665562 744296 508753 383816 645929 655955 266436 744203 526341 743938
Nothing honourable in honour killings,830172 285571 736308 200522 844387 254204 742003 206742 618353 618166 692703 673735 419032 645612 496549 680024 535983 608865 738509 407643 490742 707520 443140 254204 570086
sri Satya Sai Baba dies,468811 449043 545951 328537 328214 433430 469645 469264 409972 409970 412890 410999 468678 264155 469593 621145 407957 449605 621145 469611 714556 264916 264916 563787 412888
Mount Everest summit twice dies,350674 607966 637058 848714 445355 593482 569674 573258 346353 419812 865210 864310 864829 472912 863416 469828 252763 252760 397854 862265 203647 859239 441949 441985 863443
Poverty food price increase,393714 392083 469805 561464 469825 544787 544787 544787 544787 544787 544787 544787 544787 544787 544787 544787 509487 544787 544787 544787 544787 544787 544787 544787 544787
wrong speech at UN summit,768289 669146 768732 855273 463323 768219 862217 499916 771376 781609 770328 861252 500593 500550 756744 769323 401561 646052 491117 241645 400486 257847 439945 228894 491117
arrest Amsterdam Schiphol Airport,554023 497492 840332 624345 840430 839474 542400 798987 793813 330922 838660 839747 792531 399672 782141 510188 510811 511774 510171 624352 565417 622690 840718 230699 517768
Indian Pakistani pilgrims killed,477412 656238 477437 399554 351073 605969 696712 640923 599907 647019 696689 436702 442026 634576 544132 547881 675265 428876 442011 470447 769990 713179 516207 363367 597189
dead stealing fuel train,565115 597200 720349 748412 433091 262013 385286 821282 748348 440229 715247 256425 273099 663779 608745 570709 499750 507377 653680 748412 594618 617209 235571 350274 644425
Maharishi Mahesh Yogi dies,397069 562495 442089 562502 694854 694854 422781 562873 552253 826237 446369 712451 712451 356528 830288 789060 768273 765374 462870 790730 818677 819152 606317 700165 552253
India flyover collapse,539941 842415 842401 447368 842398 842407 843893 545059 447363 447385 449397 664822 844326 439125 447385 689415 841987 843891 842447 447766 842769 546876 560839 842447 633363
bangladesh new prime minister,442963 337506 442963 442963 442963 308466 243086 737236 216295 796281 401813 727255 696073 679165 237794 724937 634817 243073 230061 442665 665330 696063 673954 770883 822494
USA president Campaign Trump,857114 671827 850098 402638 623902 826906 443529 834997 456436 822041 608830 629392 668465 675752 627534 608813 542079 755494 638026 679539 827757 804277 455482 402107 627553
Clinton for president,364383 435536 450597 575808 589319 589319 773560 459665 399754 804277 446549 451153 607697 823053 552473 442623 339528 330159 442025 735124 339883 405245 451724 713899 499818
